,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts,average_temp,weighted_average_watts,max_watts
154,2,Ran into Mark,37051.6,5131,5226,249,Ride,10,5084615940,garmin_push_6565208906,5420796994,2021-04-07T11:26:37Z,2021-04-07T07:26:37Z,(GMT-05:00) America/New_York,-14400,"[40.687951, -73.970667]","[40.688553, -73.970895]",,,United States,40.687951,-73.970895,32,6,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5420796994,7.221,12.6,,TRUE,136.1,188,FALSE,TRUE,27,-18.2,13,0,FALSE,3171594,1,a5084615940,uziwFtknbMc@gAbAk@`@oCe@aCAgBvBq@VrAfAf@jGmAxJw@lC{A~DJnAi@hMjDbA`AnE|AbMlC^dF|ArAzA`@bBDnCo@nAiARmAnA{BxB[fAp@nBxCbDlBtBdCfAl@~Dt@|Gi@|ANvDbEtCxA|CtC~DnJ|AtCjB`BnATrAQnAgAl@{AfA_HxB_DxAgDrAuAz@[~JC|Ay@dB}BzBeAbFr@rBK~BkBt@kD}@oFiEoHuBmN_BwEgFuEoFwAaCVeGxBaD@uOhHiHt@iKbEiCvBaAzA}AhEiA|@iHvA_FuBiBJ}@r@c@`AGtD`AtBtGpFzAz@bEr@`Ga@fCj@hDdDjDrB`DjDhDzIlBpCrBnAjCQtAcBhBoJdB_CpBmE~@}@|@]nJFxAw@fD_DjAa@xEj@hBKpBgAhAuBL{Bk@wD{CoFmAuCiAyJqAsEgAoBcDwC}GeBcDb@yEjBwCK{PzHcGh@sKfEiEnE_BpEu@t@yCPcD~@yEeBmBF_Aj@g@fAOrAJxAv@rBjD~BjFnEvD`@zFc@zBn@rCrCfDjBzCpCpAlBrC~HvApB|AfAxBDlAw@p@eAbBwIvEqI`A_A~A]vIAxEaE`Bs@fId@rBiAdAeBTgBa@}DiFqK{AaLs@oCiBuDiCoB_EeBqBSiJfCeDBkO`H{HfAcLzEwBjB}CbHs@j@uHpAmE_BeBKcAd@u@rAK~Cp@`ChDbCzC~C`FlAxGW|Cl@vCxCnDrBhCdCdA`B|BvGjB~CfBjAdCCrBgCv@sFb@uAtByCzAoDlAmAjAYxIDlAa@pBiCpBiA~I`@vBmAp@iA^eC]cEqF}KqBkNkAwCwAoB_DuB_FoAqBJkGnBwC@qPtH{Gx@eLnE{C`D{BvF}A~@qBH_D~@aHqBmA\w@fAUdD~@|C`DlBvCxCbBv@zCb@|GSdCv@nChCrHxFnArBrCvHpAdBlBpAhB@nB}Ah@{AdAsGpBwC|AqDlAoA|@]xJ@|GiF`JRlB{@hA}ATwCe@aEgFeKmAgK_AaEq@uAuBwB}DuBgDs@}CX_FnBwCAyQ|HuFf@sLrEyClDgBbFaAz@sHrAmHuBgAf@_AlBC|Bl@jCzDlCdCjCxDxAhCNzE[lCr@tLlJdBzClE`KbC~AfCGjBeCvAuHbGmK~Am@bKA`HkFlIZzBoA~@wBFwB]kCkAiD}CsFsCkQqDkFuDuB}Cm@qCRwFtBwCAoRdIgEXsGrBuDrBiBpBgB~E{@rAeIdBgBKcE_BeBj@mBrCiAb@eCR_H_@iDz@wi@eNeL`CwJn@oWjDI|J~D],2,127,651.4,FALSE,14,,
155,2,Morning Ride,37062.4,5348,5576,255,Ride,,5079449186,garmin_push_6560082971,5415412832,2021-04-06T11:39:04Z,2021-04-06T07:39:04Z,(GMT-05:00) America/New_York,-14400,"[40.688382, -73.971071]","[40.68846, -73.970853]",,,United States,40.688382,-73.970853,9,6,2,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5415412832,6.93,13.8,,TRUE,129.6,165,FALSE,TRUE,38.2,4.6,2,0,FALSE,3171594,1,a5079449186,k}iwFfnnbM`CcAEsDfHwAq@qCDo@nPiB|C{@lCEp@XdAw@jC`A|G~@d@l@~C`@fD|AtLtCNvEx@tApBt@~DSlCgB`BoEnCG~@^~AjCbJfHdEx@hGe@zCt@pCzCpDrBdCdCdErJfB|CrAfA`BXjAWfAeAl@{AfAyGvBsCzAqD|@iArBo@rIDjE}DhBiAjFp@bCWvAs@j@}@j@uC[kDcEwH_AsC}AoLwAwD_B{BaC_B}F{AgCTkGzBwC?gQ`IwEXiMfFuDrEaA~C}AtAwGjAqFsBqBRu@r@m@dBFjC`ArBdDpB`ExDnEr@lGa@fB`@xCzCjCpAbEpDpAtBtC~HxAlBpBlAzBKbAw@t@eBrAqHtEkIbAeAnLQzGmFrJN|B{At@{AR{BW{BeA}CiDmGsCeP}BqE}BmBuDgBqBWkC`@iFpB_D?_Q|HoFb@}KfEqDlD}BvF_A|@mHhAeEeB_BIuAj@u@lAMlCh@dC`IfHrExApHQlCf@~H|FzCtCdBpCnClHlAbBxBhAhBGhA{@v@aBb@{Er@gBdB_CzAqDnAqAxL]dH_FtIVzBgA~@gBVcBc@iEqFqLkAmJcBeG}B_DsE}ByCi@kCXqFtB{CAkRpI_F\kLrE_CbCeCdGw@t@{CPqC~@eHsBsAh@s@~@[hCn@bD`EvC`ClCtClApJG`Dz@nGxEnD`DnAfBvBhGpBhDxBrA|BG`Ay@n@yAh@qEt@uBxDeHlAqAdBi@zI@fG}EnAS|G`@tBeAbAcBZ{C[uCcFuKeDaRyCgEgFsCwBYoCNqFtBcDHaCpAw@rCiDSqFhB}EZ_MdFmC|C_C|Fw@r@iDNyC`AkGwBaBh@y@`BIrBf@bCfIlHpF~AbH[rCp@tHzF|B|BxAvBhD|IdArA`CvAjBInB{BzAeInGqK`Be@bJBxAu@lCuC|Ao@~H`@zBqA`A{BH_C_@kC{@aC{D}HeCaPmD_FiE}BqCi@qD^oEhBkDFuQtIwETwJ~DsBtAaF|Is@f@uHlAuEmBkAGiAb@}@dBKtBd@bChI~HzF|AvFWvDr@|H|F|C`DjGfNfBpAnBV`A_@fAwAdB}I|FyJxCu@xGVpB{@`EuDlAUxGVxBaAx@wAZqC]eEmF_LaC{OoCaEoDeC}DkAiCLoGxBeDB{PdIsFd@yKjEuDtDkChGyH~AgAAmDmBsAAsAh@oA`Cm@b@gE^eG[}Dz@ec@qKm@m@_Da@sEj@wDhByCk@cKlCS`DXl@TpIsF|@m@qDmDL,2,118,631.2,FALSE,12,,
156,2,King Kog family reunion - an Easter miracle,124508,19126,23803,1377,Ride,10,5070190416,garmin_push_6550768594,5405712342,2021-04-04T12:50:20Z,2021-04-04T08:50:20Z,(GMT-05:00) America/New_York,-14400,"[40.688256, -73.970784]","[40.688521, -73.970893]",,,United States,40.688256,-73.970893,20,16,1,3,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5405712342,6.51,21,,TRUE,138.3,178,FALSE,TRUE,150.2,-40,5,0,FALSE,3171594,1,a5070190416,q|iwFllnbMdBDKkCs}@pJFah@_AoN}HeB_Dl@oVf\oN~EgZE}^{Leo@ws@uRkCuEiVnY{NcI{e@zMwBiE{B{BFvApD`GT`ArVao@fZRzIa]~CYyM_QjAk_A{TnCg\eXwPlBaHi{@bjCpB}D}CmDaAvAgTjw@y|@om@iaDosBgV|q@ab@bBk^yX_s@gW{k@{Uc\gI{J~@a[kCaH|NgHmFcJGD_B_HmCsBbJoCU_@|AlA\uAOw@rB_YxdCaf@aRiFqFsW~f@uQ}PuLtUyGoGh@{DaIuH}Bv@}R{P}Bx@g`Aev@sRj]ck@s\_p@iXsYhAuIqF_T~a@iQhP}NfY{p@qM}JuJaO|T{EsIeF}B_UvDeV_BsLkJkZ{Msy@mx@cTcPwu@q\cJ`KyGnp@}c@cKu^of@_WsLyWcHaSeR}aDcNyg@aTcKnGwCS}HdMwC^uA{DkFUuZxC{HtEwDbPyHhJb@zKgE|HGlJ}K`XiE|HcQ`B_AgEkTeCkHwFoHTsZ|Maa@|YmG`Ayl@wM~BuQaFuQyDaAwNpB{AyG}MiVaJyHfA_BrE\dIkQn@yFzQbCrBmFjDUlD{DpCtAnFnP`JgA~EcKc@uH~B_GcH_Bo}@vBwZjI_[t@{CeAlBeEdFyc@aPeC`CaT`B|@eArH~A|AYhGbIpAuIlj@z^PcB~SlDzAf@`JpJ|E_@iDpG]`IuPhBiHnOdDzCqGjJqDpFxI|AvHrJwAnFgLWeIhF}HzX`@j]gDtD{C`W@~I}Cfa@yAdN_Flh@kEn^hQbEjJ~FHnVkPlCiPfLwQvn@yN~NsHlY{B`Eq[tDaCpD`AbEyDtAzDrSa@RnPb]xEhMdRhG|C|j@iRbLPbS|FlVsAvt@vOtj@dT`e@~EzW`KhdAtAtXzR~jAjW`OfMtNbShJvEx\_Bl[aLzN\xSbNvY|GhObLvQ`FxQ|N~e@|RrPjTfI|AtEqHx`@~J`X~ObXvCtQpLdTzUld@~PlY}eCdCiAaA_@\iBtBd@HrBvIdCpGm@tIlCbCwDhC\jFiPxWtBxJw@~w@dUnMfItt@zW|]~W~j@a@bVfOo@lMtBlCnBStBkF|Ho@dFlKrDpCzCdJ`KnFbEzG~G~@hHxO`EfBvKgA|JfLdIx@~RpYfPjAlCzGjNdH~ItLvEfCjGqGbET~i@ogBeBoAyA`DSbBz{@qiCaBnHxVlOuBp\p_A`TjTgAh@hK|@r@fWaCZmDzn@kZ|sBmRrALhJ|OzGeHlq@sHpNpbC@vYrEY,2,129,2467.9,FALSE,16,,
157,2,Bi-annual haircut,5436.5,1040,1040,31,Ride,10,5057813883,garmin_push_6538841581,5392702049,2021-04-02T20:48:26Z,2021-04-02T16:48:26Z,(GMT-05:00) America/New_York,-14400,"[40.7244, -73.956598]","[40.688629, -73.97087]",,,United States,40.7244,-73.97087,4,4,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5392702049,5.227,8.1,,TRUE,126.7,138,FALSE,TRUE,27.3,3,0,0,FALSE,3171594,1,a5057813883,o~pwFvskbMECGBAHCKBD?H?ICDBIA@B@B?AC@@ARYh@y@lAWj@?FBDf@TbCZRFFD`BfBjAtAbDdDxBdC\ZdApA~AzA\`@^\Zb@xB|BhB~AXRn@n@^l@n@p@v@d@P\TXb@f@PHDHj@~@`AtAl@l@x@l@R\\`@`@TfCv@dBl@h@H`Bj@`@HtAt@f@PdAb@`Bj@`C`A|EpA\Fr@Fx@GX@`@?TFBGTQnAIZ@x@AT@b@CDCj@Bn@EZDn@?XEvAAjAOtA_@zDmAnCaAj@[l@i@hF}G`A{AzAmBDMb@g@l@}@Ra@lDmE^m@RQJClBWVAnHzANLhAzNCz@BvAI|BCfC@RDRJLFBRA|@QpEk@ZKj@GP?AF@@^MvAOvDk@~@SpAMFB@DNxBFnCXrADFHFT@vBMbAQj@EjA[lBWnDUfAML?PBB^UpDGzBBfACdAGbA@TJNF?~@KfA[NIFEXGDR,2,72.2,75.1,FALSE,,,
158,2,Afternoon Ride,6244.8,1197,1227,10.1,Ride,,5057813329,garmin_push_6538841040,5392701487,2021-04-02T19:33:08Z,2021-04-02T15:33:08Z,(GMT-05:00) America/New_York,-14400,"[40.688234, -73.971221]","[40.724554, -73.956565]",,,United States,40.688234,-73.956565,0,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5392701487,5.217,7,,TRUE,132.5,158,FALSE,TRUE,28.7,2.9,0,0,FALSE,3171594,1,a5057813329,m|iwFdonbMCMBO@DBMVEAKNIL@ZEHWRB?EHACCF@HU@MOwAMe@KKKAMBeAH{BX}@R]Bi@@o@JKFeAD_BPeAN_BHsALeBVa@NYFs@D[FCA?EEAADB?QBu@DeAP{@J_AFkCX_@@sAVw@Fk@LkANsBPmAPa@?KEIYC_BK_AFkEAWDi@DqBBuBP_JDoEAc@iAuMKMa@KmE}@_AOS@oBV[PuHjKqA`Bu@z@eA|AkB|Bu@fAm@jAOJq@^oBn@sEtA_Bj@q@NaFH{@?QCQGi@C]@iAHYHu@@i@NwA@g@Ey@FgBc@uFoBw@c@uAa@gBu@iCy@G?YIe@QEIq@OmBo@gBg@s@]kAqAm@e@aDmD_As@o@w@_As@Yo@k@m@q@eAu@}@g@i@IE]a@}@uAGG[MuAoA[c@qAoAk@u@oDuDm@u@iBoByAeBgAgAQMuA][MqASeAISEGGKU[{Ak@qBGe@o@cCCc@FQLKtD_B~Am@JIFM?MCGAFRh@b@~AP~@JTl@~@DXAJKRU\i@p@Yn@,2,46,55.1,FALSE,,,
159,2,Winter Round 4,26264.4,4090,4165,265,Ride,,5055918619,2021-04-02-08-01-04.fit,5390708256,2021-04-02T12:01:04Z,2021-04-02T08:01:04Z,(GMT-05:00) America/New_York,-14400,"[40.688379, -73.971134]","[40.6886, -73.970926]",,,United States,40.688379,-73.970926,3,6,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5390708256,6.422,11.8,,TRUE,128.1,162,FALSE,TRUE,21.8,-20.2,1,0,FALSE,3171594,1,a5055918619,i}iwFrnnbMdC_ALy@Mk@LgA]qDMMLWpIqAjEgBjBG~@g@\X@X\_@R`@Bh@Zb@Ek@\YOGL_@TCJ]v@g@xCAv@[|ANpChAtFjAf@N?NhHhAb@REL^DOJrKtCp@BN^OhBJdB|@~@zAh@vAL|BMpCwBL_Bb@Yl@uAzBGjAl@fBlChCbBnCvCpAr@hDh@pFa@hCNdEzDlC~A~CvCpApBtBrF~AvClCnB~A@|@_@x@gAl@yB`@mDb@oA~AaCzAkDzAcBpAUfFRrBOjAk@fD_DzAi@lFn@rAMvBoAj@{@\eA@eCm@eDu@cBiBeCo@gBm@_Di@yFgAqEyBgDeCkBwCmAkCWyBTiFpBoDFqPtHgF`@kK`EsAt@mCvCs@rAk@|Bg@t@a@PuBJuDz@i@CcE_BoBP{@n@[~@MjADzAz@tBdD|B|B`CdAn@`E|@xFYtAJlAd@pGpEhCzB|BxCbCpGvAbC~A|AbBZlASz@{@r@aBf@wDf@gBjBsC~AoDv@_ApBu@lIBvAm@nByBlBiA~AGlDh@bBOzA}@v@gA\gAJmAm@uEoDmGw@yByAyKe@qBw@gB}BuC}BwAaC_AcCOiBTeFjB_ELcObHkBf@wDTuJpD_B`AoAxA}A|Cu@|BoAz@sCLoC~@}A]aCqAmBAgAr@a@x@OxAB|A\lA^j@xCpBdCfCvA~@pDn@dIMxBx@tBxBjEdChBfBxAvB~BrGtBpDjBbAzBIh@c@|@{Az@yFh@}AhBmCzCsFhAg@vGLlBQbAi@hBuBtA_AzBQzCf@pACzB_A~@_BXaCEqA[gBy@uBqDmHgAwIgAmEiA_CuAeBeEaCqDi@gCXkFlBwCA}OpH_B^oE\cEtA_F~B_BtAkA|Ak@hAs@`CiA|@kCRaD`AgAOkD{Aw@CkAf@w@vAIdCf@zBbB`BlAn@vB~BhBdAtCl@xGYzCn@|CpCtDxBvBrBpApBfCbH|AnC|BxAtBA~@u@r@qAfAaH`CyDdBsD|@cA|Ac@vFPlBWvAw@~C}CdA_@xFj@hAIhB_Aj@q@d@qADsB_@oCu@wB_BgCcAmC{BwOw@}BiB_CsCoB_C_AqBW}BRiGnBeBIgAN}OzHgAVwDFiJjDeB|@iClCm@pAs@jCi@v@aA\gCRcCt@{AYsCwA{@CmA`@k@j@gAtBu@ZkDVyCQqAW_FbAqW}GqKoBsAw@uA[kA`@yBL{DlAyCC{NzBkHz@kE\U^IdJ~@JvB],2,117.2,479.4,FALSE,2,,
160,2,Afternoon Activity,998.7,3007,3007,0,WeightTraining,,5052159990,garmin_push_6533272356,5386765633,2021-04-01T21:14:32Z,2021-04-01T16:14:32Z,(GMT-06:00) America/Chicago,-18000,[],[],,,United States,,,0,2,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5386765633,0.332,2.4,60.1,TRUE,92.5,135,FALSE,TRUE,,,0,0,FALSE,3171594,1,a5052159990,,2,,,,,,
161,2,Zone 2 Truther,37110.6,5359,5467,289,Ride,,5043600113,2021-03-31-07-37-12.fit,5377786819,2021-03-31T11:37:12Z,2021-03-31T07:37:12Z,(GMT-05:00) America/New_York,-14400,"[40.688471, -73.970764]","[40.68862, -73.970864]",,,United States,40.688471,-73.970864,6,7,2,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5377786819,6.925,11.1,,TRUE,132.5,165,FALSE,TRUE,25.2,-12,1,0,FALSE,3171594,1,a5043600113,}}iwFhlnbMp@h@vAUTcD]kFfSiCzEObCi@zByArCArBrA~`@vJBfCZpBbAx@hCv@jBCfCkA^g@VqBbAgBnD@hAr@nAxBjCzA|BnCzA~@jDr@hGk@nDh@dCrClHjFvBrDbDlIlBhBxAZzAWjAmAl@uBr@}ExBaDzCyFdBs@hFL`D]hE{D`Bm@`Ej@`CKfCkBp@aBFgAy@}EgF_KaAyIsAwFmBoC{BgB_DyAoBWcCTwFnBqCAmQnIeGb@iLhEmCvCgCpGcAp@uCNwCbAgEqBgCDq@d@g@jAAdEt@~AxJpHdDr@jH_@hCp@lCnCtC|AxCnC|AbClChHxA`CnBjArBInByB~AgIhGoKfBm@rIJjAe@|EoEpAQbEn@xAKnBaAdAiBRmC_@{C}DgHu@yB_A{H}@}D}BoEuBoByDgBwCW_IfCcELgPvHoF\kMlFoDbEkApDw@~@cDVyC`AkEwB{@AkBp@cA|AKtB^~BrItHpDlApIYpCt@bD|ClDjBdCjCfBdDpBtFxAtB|BtAvBOz@u@r@wApAkHrBcDrCuF~Ak@vILdBy@jCoCxAs@fFd@rBKpBkA~@oBJkB_@{CgFgKkBcMcAqDyCoEiCyAuDeAuCT_GtB_D?iR|HaFf@}KtE_CpBwCrGgAdA{CXiCz@_HoByAj@u@jAOnCf@dCbIhHfFvA`G]fE~@rBxBrDhBtCpCpAnBpBzFtBtD|BrAlBIhBgBtA{HlGgLxAs@rGTfBUfDoCjC}A~Hd@|BgAdAgBVyB_@mDwDsH}@_C}BcOmC_F}C{BmC_AeCUuHxBkEJqPbIwF`@oLzEwCvCeCfGeAt@iHjAeFqB{BRoAxBKbCXxAf@t@~GvF`B~@|Cj@|G]fCd@|BhCzDzBfD~C`AvAjCjH`BdCnBtAbCEdA_Ap@yAj@oEh@}AvF_KvBs@zICpAk@~CyCpAg@hEh@|BIfB{@pAyBJqB]oDiFiKeBuMsAgEgBcCsCeBmFuAkCRcGzBwC?oQbIuEVqEbBoG~CwC~DuAvDy@p@uCLyC`A}GwBaBn@s@rAKdCj@pCbEtCrCvCvEnA|G[hCl@|IfGzBzBlAnBzBlGlBbDnBrAhB@jByAn@_BbAoGxEyIdAeAzA]bIJ~Am@zBeCbBcAlIXnB}@hA{A\oCc@_EkEeIeA}DmAoJy@cCmBsCoDcCiF_AcBLiGxBgDAaFpCsIfD}F^aKjEcE|DcChGeIhBsAMcDeBoAGsAj@iB|CqEr@s@Wg@aBy@m@oBa@uDz@iC|B_ReEuGoBsEe@a@i@kBk@oJrBwH\qZtDWdKrAF~Ae@,2,122.7,657.5,FALSE,13,,
162,2,Morning Activity,576.8,2232,2232,0,WeightTraining,,5026099536,garmin_push_6507464442,5359457685,2021-03-28T13:33:01Z,2021-03-28T08:33:01Z,(GMT-06:00) America/Chicago,-18000,[],[],,,United States,,,0,3,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5359457685,0.258,1.8,57.2,TRUE,95.4,133,FALSE,TRUE,,,0,0,FALSE,3171594,1,a5026099536,,2,,,,,,
163,2,First half of the ride was lost to the Garmin-verse,46746.5,7516,7567,347.7,Ride,10,5020982962,garmin_push_6502292936,5354067331,2021-03-27T15:50:24Z,2021-03-27T11:50:24Z,(GMT-05:00) America/New_York,-14400,"[41.026347, -73.918386]","[40.690559, -73.976247]",,,United States,41.026347,-73.976247,31,10,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5354067331,6.22,13.7,,TRUE,146.6,183,FALSE,TRUE,166.8,4.4,13,0,FALSE,3171594,1,a5020982962,s}kyF|ddbMV?dAqAdDkAtj@sLbOwH|NwBvHT\w@b@}DCkHxBkKlEkBfBp@|AMr@}@rAiEZURTVjCj@n@vNgAhDVb@`Bg@~JNdA`@n@vD~ArJp@|Av@`E^vBx@rCnCdGbMvB~AfBj@hCNtC_@zZ{M|HmBzIJpPfFrBX~B?~KwAtFN~r@xNxI~C|VfLlIdCtK~AvVbBrE`BfGtDbJxBrMx@t\OjU\tEfBhO|LnCvAbgApUlDpAlCjBvJvJhLrPhDrClDtA~EV|IqAlK?nDeAjEqC~QuEtJBxGdBtAt@zKrInW~FfB~@tMpKxLfC`DxAxQxNzKlCvXzM~BjBnFrK~BfCfC`AfF|@p@]xCaGd@SbHpC|QlDpEzA`EnBpJbHfEvBjYfDzFdEjHbE|IxJRf@Sl@X?KEUJHe@RBrJ`J|HbBhKdF|LpEzDwc@nMeeAfAoL`CgO`Aq@t@b@oAUL}A|C`@KzANd@~El@bD~@zEaA`LzAx@wBf@EtMtDMx@}BdFE~@b@|@pE~DzDzAbDzBfBDbDk@lDmEzAc@\l@rAtHvBxB[xCf@z@`FlAzHDnJ~AdBj@rG`E`C`DrF~D~@`AxA|ChBpBhLnGtDxEnApDp@|@nWvPdEdFhOrG~Hd@fDtAdKfHrDzD|RxIlQpKvGhFxBhD~GhGjC|@~DDbBrB`BfDv@fEnFdF~A|Dt@@fGhFbKrEfFhErB~@`@n@Qp@Nr@dG`B`B`B|AvDvAh@xCBtDjB|Bh@lDtCpCx@l@MJqArBiBLq@jAe@pAgD~BJxE~CpJvDjE`Cd@ZIh@~FlE~JlER`Ad@`@`BnAjGpDl@dCxHtDtW~OdTnNQZd@t@tGhDxBlBpLdHpD|CrMrGh@CLmAf@e@Z}@E}@jAe@JaCC]a@sAFe@\c@fCLd@]J{Be@yCXyBbCwD`BaGbEcJjBkG\O]qAlAs@^w@ZqB~@}BrCmLnF]jENNi@EwA`BaEk@gBT}Br@i@vBmFp@_Ap@{HtC{FxA}E~BaEVqAtFzApC|AlOvJpOhLnGlDH\pWlOdE~CC`@nSbMbOhF~_@tPjAVf@qARJCv@v@JfDeA^c@@k@lBoBpHmApJuEzAiCpDoApAGtQqGrSkKjPaHv@_BB_AQYm@`@i@bDQGC_@`@aHAgKb@yKpTCrJ_BjDeECeHXwI`@_@^aBH_Cd@}@|CUn@x@rBD|@\HdAg@pCF|@e@t@OOAuBhAzAbAz@AW,2,104.4,784.4,FALSE,,,
164,2,Hit me with your best peroneal tendinitis tips in the comments!! 🤠,6133.3,2009,2115,42.7,Run,0,5007717542,garmin_push_6489350185,5340132005,2021-03-25T12:12:08Z,2021-03-25T08:12:08Z,(GMT-05:00) America/New_York,-14400,"[40.688553, -73.971072]","[40.688666, -73.971016]",,,United States,40.688553,-73.971016,0,5,4,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g8905840,FALSE,5340132005,3.053,5.4,76.9,TRUE,170.9,190,FALSE,TRUE,26.3,5.4,0,0,FALSE,3171594,1,a5007717542,m~iwFfnnbMKF?EEBCCEBAFGISJw@RgAJMDGHJ`@@t@I~BCX?lECb@@pAEf@?\IzB@^GnAAbAGdADl@AVD\@VGlAGRAlBKlA?rB@VALF~@Cd@DNBh@D^CT?p@If@E|@A\BLEHFFIH@DCZCDAD@LEv@BFOh@LHHVCPORCLEd@Ch@I`@Bb@E^IT?`@ELE^FFAZENBPGFF`@Uh@CXIHQ^@^HPAFa@d@O^WhBKTIHQb@EXGHK\Qv@[jA?FSVWx@S^CNKPOf@@NGDO^MDdAj@IP[XBJEH]?OBIJUJGNWHCDwA`@c@TI?u@T[VM@MGE@Oz@Sj@GTGbAU`BIlAWz@U^E\KNKl@C|@]nBERONCLGZMd@UbA]vBEj@GZKz@SfAMf@M`AGJENC^GTOfA@XEVKNSAQEOK}@YWM_AWgAc@{@c@OGgAe@aA]q@ImD_Bi@Om@[CE@YJc@SYFGJBTCzA`@dAh@TDb@DRJDKDCDQAa@FEAc@Dc@HIJWB[XyAD_@VgABg@D_@FG?[Ny@@eAT]@ORa@Cw@B]ZoAZgB@GJKVOb@GRQBGDu@T}A@o@BCJi@HgCF_@CS@BT?BEDg@DKFg@@KCKEE@KION}@AMB@Ga@MWDALHb@}@@WNu@@QMMGKWO]_@HGFm@C_BNc@@m@Lq@LqADM@@BQ?[Be@A}@G]AWIY@YC}@Ki@Wi@AO@GGwA@k@ZMRADCJ_@@IG[KWGKEC?a@H[Pg@AIBEBCjAB^Wp@K`@?f@I`@Kx@m@LMFKXYDKp@cAJa@Fq@@]HC@EDy@?{@Ng@BSAa@CU?UFUB_@DuBFgA?{@P}EBuCBOHO|@Cl@Gp@Az@O\?NIJUDYHmCJIE]ASD[?uABOLGNCP?\Ed@Qx@I`@GdAGvCg@nBMZIT?FC,2,,,,,,
165,2,Afternoon Activity,942.8,2772,2772,0,WeightTraining,,5004985296,garmin_push_6486666213,5337244164,2021-03-24T21:18:12Z,2021-03-24T16:18:12Z,(GMT-06:00) America/Chicago,-18000,[],[],,,United States,,,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5337244164,0.34,3.4,59.8,TRUE,102.4,141,FALSE,TRUE,,,0,0,FALSE,3171594,1,a5004985296,,2,,,,,,
